run_id,stage,kind,timestamp,elapsed_s,epoch,step,tokens,padded_tokens,ce_nats,bits_per_token,balance,total_loss,lr,masked_accuracy,tok_per_s,padded_per_s,mfu,pad_frac,token_budget,n_oom,peak_gib,note
20260923T092752Z,stage1_mlm,step,2026-09-23T11:36:00+00:00,7688.8,,17800,409172838,455300992,1.238979,1.787469,0.160473,1.399452,0.0005501466871349535,0.427842,21236.9,22438.3,0.036504,0.101314,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:37:03+00:00,7750.9,,17900,411402137,457681344,1.236809,1.784339,0.16051,1.397319,0.0005495914990573714,0.428503,35875.5,38306.4,0.062319,0.101117,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:38:42+00:00,7850.2,,18000,413660019,460058368,1.237994,1.786048,0.160539,1.398533,0.0005490282043531814,0.429102,22750.3,23950.8,0.038965,0.100853,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:39:51+00:00,7919.7,,18100,415869333,462436928,1.236848,1.784394,0.160525,1.397372,0.000548472938543483,0.430415,31780.7,34215.2,0.055664,0.1007,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:40:53+00:00,7981.4,,18200,418090157,464813824,1.235511,1.782466,0.160514,1.396025,0.0005479130626943746,0.430751,36002.7,38532.8,0.062688,0.100521,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:42:06+00:00,8054.2,,18300,420344855,467199424,1.235703,1.782743,0.160442,1.396145,0.0005473412478484612,0.42954,30974.8,32773.1,0.053317,0.100288,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:43:11+00:00,8119.7,,18400,422587838,469578048,1.235461,1.782393,0.160531,1.395992,0.0005467690966204336,0.430088,34229.8,36299.8,0.059055,0.100069,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:44:14+00:00,8182.0,,18500,424841482,471955328,1.235613,1.782613,0.160505,1.396118,0.0005461912194743453,0.430487,36183.3,38168.3,0.062095,0.099827,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:46:03+00:00,8291.3,,18600,427063574,474335360,1.234783,1.781415,0.160468,1.395251,0.0005456211137089392,0.43105,20330.3,21775.3,0.035426,0.099659,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:47:08+00:00,8356.0,,18700,429305039,476715136,1.23423,1.780617,0.160425,1.394654,0.0005450420100435449,0.430974,34653.8,36792.2,0.059856,0.099452,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:48:42+00:00,8450.6,,18800,431533948,479092864,1.236656,1.784118,0.160448,1.397104,0.0005444630556003244,0.429106,23542.8,25114.6,0.040858,0.099269,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:49:56+00:00,8524.4,,18900,433788313,481474176,1.233952,1.780216,0.16044,1.394391,0.0005438748891681717,0.431698,30586.8,32309.2,0.052563,0.099041,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:51:11+00:00,8599.8,,19000,436000635,483833152,1.235445,1.782371,0.160453,1.395898,0.0005432949447408386,0.430117,29318.1,31261.6,0.050859,0.098862,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:52:44+00:00,8692.8,,19100,438200351,486209216,1.233029,1.778885,0.160455,1.393485,0.0005427158638073831,0.432107,23659.3,25556.1,0.041576,0.098741,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:53:49+00:00,8757.6,,19200,440436316,488582976,1.233416,1.779444,0.160461,1.393878,0.0005421249885469011,0.432017,34509.7,36636.4,0.059603,0.098543,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:55:31+00:00,8859.6,,19300,442633362,490959616,1.231328,1.776431,0.160437,1.391765,0.0005415410118877086,0.432137,21541.4,23302.3,0.03791,0.098432,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:56:31+00:00,8919.1,,19400,444843935,493332928,1.234807,1.78145,0.160429,1.395236,0.0005409502816993603,0.428952,37148.9,39883.8,0.064886,0.098289,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:57:31+00:00,8979.5,,19500,447025447,495709312,1.228998,1.77307,0.1604,1.389399,0.0005403668710864158,0.433085,36113.4,39339.3,0.064,0.098211,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:58:46+00:00,9054.7,,19600,449211186,498086272,1.234497,1.781002,0.160386,1.394883,0.0005397788912606423,0.430409,29063.6,31606.2,0.051419,0.098126,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T11:59:49+00:00,9117.8,,19700,451386751,500463552,1.23277,1.778511,0.160468,1.393238,0.0005391909543763651,0.4305,34443.6,37637.2,0.061231,0.098063,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:00:56+00:00,9184.3,,19800,453550950,502836928,1.230985,1.775936,0.160457,1.391442,0.0005386032482488313,0.432579,32543.1,35688.5,0.05806,0.098016,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:02:12+00:00,9260.0,,19900,455720946,505211840,1.234586,1.781131,0.160389,1.394975,0.000538011802712132,0.429833,28697.4,31407.4,0.051096,0.097961,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:03:31+00:00,9339.2,,20000,457899328,507584064,1.233254,1.779209,0.1604,1.393654,0.0005374146854136491,0.429748,27491.8,29938.2,0.048705,0.097885,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:04:35+00:00,9403.8,,20100,460090420,509955648,1.232567,1.778219,0.160442,1.393009,0.0005368131419394436,0.430675,33929.5,36724.4,0.059746,0.097783,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:05:59+00:00,9487.3,,20200,462260510,512329088,1.231138,1.776156,0.160428,1.391566,0.0005362146543462279,0.430985,25997.0,28433.1,0.046257,0.097727,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:07:18+00:00,9566.1,,20300,464438007,514708160,1.229363,1.773596,0.160436,1.389799,0.0005356113131114558,0.433367,27620.3,30177.1,0.049094,0.097667,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:08:21+00:00,9629.8,,20400,466614187,517081600,1.232203,1.777693,0.160403,1.392606,0.0005350056932184694,0.431444,34176.3,37274.2,0.06064,0.0976,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:09:50+00:00,9718.5,,20500,468774996,519455168,1.231118,1.776128,0.160392,1.39151,0.0005344006643665995,0.431973,24362.6,26761.4,0.043537,0.097564,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:10:55+00:00,9783.0,,20600,470962131,521828736,1.235414,1.782325,0.160428,1.395841,0.0005337884116623499,0.429359,33895.1,36784.3,0.059843,0.097478,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:12:15+00:00,9863.0,,20700,473131308,524203840,1.231196,1.776241,0.160421,1.391618,0.0005331780748200015,0.431881,27101.3,29674.1,0.048276,0.097429,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:13:36+00:00,9944.8,,20800,475292896,526575360,1.22814,1.771831,0.16043,1.38857,0.0005325657455212772,0.434077,26422.3,28988.5,0.04716,0.097389,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:14:36+00:00,10004.6,,20900,477482850,528950016,1.231504,1.776685,0.160392,1.391896,0.0005319454670515982,0.431774,36632.3,39721.9,0.064622,0.097301,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:15:37+00:00,10065.8,,21000,479651152,531347584,1.227895,1.771478,0.160367,1.388262,0.0005313272981984511,0.432982,35423.8,39169.3,0.063723,0.097293,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:16:45+00:00,10133.5,,21100,481825066,533720576,1.231605,1.776831,0.160415,1.39202,0.0005307055222506609,0.431791,32128.4,35070.6,0.057055,0.097233,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:17:50+00:00,10198.5,,21200,483966971,536074240,1.229934,1.77442,0.160379,1.390313,0.0005300896303269718,0.431722,32952.3,36210.1,0.058909,0.097202,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:18:56+00:00,10264.8,,21300,486144190,538448192,1.230715,1.775546,0.160443,1.391158,0.0005294626326184472,0.431934,32847.0,35815.0,0.058266,0.097138,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:20:13+00:00,10341.8,,21400,488340947,540821888,1.228963,1.773019,0.160341,1.389304,0.0005288279973092083,0.433308,28521.1,30818.4,0.050137,0.097039,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:21:29+00:00,10417.8,,21500,490471196,543193600,1.233245,1.779197,0.160441,1.393686,0.0005282081450284677,0.42906,28015.5,31191.1,0.050744,0.09706,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:22:31+00:00,10479.2,,21600,492479469,545558912,1.248094,1.800619,0.160299,1.408393,0.0005276238742537008,0.418975,32732.8,38552.1,0.062719,0.097294,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:23:44+00:00,10552.0,,21700,494462109,547925376,1.243081,1.793387,0.160352,1.403433,0.0005270443479567171,0.422116,27235.9,32508.6,0.052887,0.097574,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:25:00+00:00,10628.2,,21800,496483302,550290816,1.247882,1.800314,0.160317,1.4082,0.0005264502398343196,0.418698,26503.6,31017.6,0.050462,0.09778,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:25:55+00:00,10683.8,,21900,498517719,552656064,1.246734,1.798657,0.1603,1.407034,0.0005258515410864272,0.420912,36611.7,42565.4,0.069248,0.09796,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:27:11+00:00,10759.4,,22000,500545788,555020672,1.246549,1.79839,0.160341,1.40689,0.0005252529009295038,0.420465,26846.6,31301.5,0.050923,0.098149,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:28:22+00:00,10830.3,,22100,502529320,557385216,1.246786,1.798732,0.160333,1.407119,0.0005246649758993706,0.420639,27948.3,33316.8,0.054202,0.098416,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:29:29+00:00,10897.8,,22200,504568348,559748288,1.248126,1.800665,0.160338,1.408464,0.0005240595409361303,0.419751,30208.2,35008.9,0.056955,0.09858,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:30:49+00:00,10977.5,,22300,506556075,562113216,1.249103,1.802075,0.160342,1.409446,0.0005234650363387385,0.419584,24937.4,29669.7,0.048269,0.098836,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:31:45+00:00,11033.3,,22400,508607687,564480128,1.245379,1.796702,0.160342,1.405721,0.0005228509307185659,0.421906,36803.0,42459.1,0.069075,0.09898,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:32:41+00:00,11089.0,,22500,510639413,566845440,1.246274,1.797993,0.160345,1.406619,0.0005222408974669651,0.421578,36446.2,42430.2,0.069028,0.099156,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:33:47+00:00,11155.6,,22600,512675584,569197952,1.246931,1.798941,0.160329,1.40726,0.0005216284864591962,0.420222,30591.1,35343.8,0.0575,0.099302,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:34:45+00:00,11213.8,,22700,514701976,571563200,1.244625,1.795614,0.160389,1.405014,0.0005210142647147561,0.422572,34780.0,40595.9,0.066044,0.099484,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:35:50+00:00,11278.3,,22800,516696640,573930304,1.244603,1.795582,0.160296,1.404898,0.0005204100272536407,0.421049,30958.0,36738.4,0.059769,0.099722,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:37:13+00:00,11361.8,,22900,518776094,576298432,1.24063,1.789851,0.160314,1.400945,0.0005197780122007586,0.423666,24905.3,28362.7,0.046142,0.099813,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:38:19+00:00,11427.4,,23000,520894090,578668672,1.223461,1.765082,0.160394,1.383855,0.0005191312079190593,0.435814,32250.4,36091.3,0.058716,0.099841,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:39:29+00:00,11497.3,,23100,523019029,581040832,1.226421,1.769352,0.160368,1.38679,0.0005184799852164298,0.433017,30431.7,33972.2,0.055268,0.099858,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:40:51+00:00,11579.8,,23200,525147928,583409408,1.22513,1.767489,0.160314,1.385444,0.0005178258828157862,0.434667,25794.6,28698.7,0.046689,0.099864,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:42:08+00:00,11656.9,,23300,527286129,585769600,1.223197,1.7647,0.16036,1.383557,0.0005171654548758056,0.433772,27744.2,30624.6,0.049822,0.09984,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:43:32+00:00,11740.5,,23400,529385237,588136704,1.226311,1.769192,0.160367,1.386678,0.0005165187895274841,0.433189,25101.8,28306.6,0.046051,0.099894,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:44:31+00:00,11799.2,,23500,531526073,590505344,1.225238,1.767645,0.160331,1.385569,0.0005158546953556013,0.433235,36493.1,40376.3,0.065687,0.099879,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:46:06+00:00,11894.1,,23600,533643821,592873472,1.227415,1.770785,0.160354,1.387769,0.0005151942599511939,0.431733,22302.5,24939.3,0.040573,0.099903,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:47:02+00:00,11950.2,,23700,535766088,595241792,1.225418,1.767905,0.160431,1.385849,0.0005145323705417012,0.433461,37827.4,42213.1,0.068675,0.099919,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:48:03+00:00,12011.9,,23800,537894137,597611072,1.22465,1.766797,0.160299,1.384949,0.0005138658916675179,0.4349,34526.6,38440.5,0.062538,0.099926,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:49:01+00:00,12069.6,,23900,539997878,599980608,1.224677,1.766835,0.160309,1.384985,0.0005132046802485603,0.434381,36449.8,41055.0,0.066791,0.099974,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:49:59+00:00,12127.7,,24000,542110135,602350464,1.223054,1.764494,0.160381,1.383435,0.0005125383224254583,0.435383,36346.1,40778.7,0.066342,0.100009,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:51:15+00:00,12202.9,,24100,544272704,604725760,1.222299,1.763405,0.160384,1.382683,0.00051185516538504,0.436246,28742.9,31570.3,0.051361,0.099968,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:52:32+00:00,12280.6,,24200,546402573,607094976,1.220522,1.760841,0.160289,1.380811,0.0005111799787478061,0.435718,27411.4,30491.8,0.049606,0.099972,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:53:35+00:00,12343.5,,24300,548533801,609465024,1.225568,1.768121,0.160325,1.385893,0.0005105011775973602,0.434531,33888.3,37685.8,0.06131,0.099975,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:54:59+00:00,12427.0,,24400,550688638,611835776,1.224664,1.766817,0.160282,1.384947,0.0005098146404640436,0.434309,25810.9,28397.2,0.046198,0.09994,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:56:01+00:00,12489.3,,24500,552827108,614206912,1.216914,1.755636,0.160324,1.377238,0.0005091303840805263,0.439164,34313.7,38047.0,0.061897,0.099933,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:57:22+00:00,12570.2,,24600,554938335,616577216,1.223675,1.76539,0.160361,1.384036,0.0005084526777150081,0.434427,26094.6,29296.7,0.047662,0.099969,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:58:39+00:00,12647.2,,24700,557014026,618944896,1.235591,1.782581,0.160373,1.395964,0.0005077830365629956,0.428353,26970.4,30764.4,0.05005,0.100059,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T12:59:46+00:00,12713.9,,24800,559058311,621312128,1.240291,1.789361,0.160335,1.400626,0.000507124736894972,0.426254,30628.2,35466.7,0.0577,0.100197,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:01:11+00:00,12799.1,,24900,561101795,623679232,1.237653,1.785555,0.160345,1.397998,0.0005064630648624094,0.426324,23998.1,27798.6,0.045225,0.100336,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:02:14+00:00,12862.8,,25000,563089954,626045120,1.238295,1.786483,0.160347,1.398642,0.0005058159050252009,0.426516,31204.9,37133.5,0.060411,0.10056,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:03:20+00:00,12928.7,,25100,565133434,628414144,1.241022,1.790416,0.160314,1.401336,0.0005051505942663072,0.425231,31003.2,35942.3,0.058473,0.100699,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:04:17+00:00,12985.8,,25200,567179170,630779648,1.239932,1.788843,0.160267,1.400199,0.0005044825840339549,0.426033,35812.3,41410.1,0.067369,0.100828,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:05:33+00:00,13061.4,,25300,569212843,633144960,1.236959,1.784555,0.160336,1.397296,0.000503818485477832,0.428346,26923.9,31314.4,0.050944,0.100975,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:06:33+00:00,13121.1,,25400,571229920,635511552,1.237378,1.785158,0.160368,1.397745,0.0005031559176146239,0.426374,33789.2,39644.1,0.064496,0.101149,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:07:36+00:00,13184.8,,25500,573278318,637878464,1.237334,1.785096,0.160333,1.397667,0.0005024805788279045,0.427818,32151.4,37150.8,0.060439,0.101273,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:09:35+00:00,13303.2,,25600,575340587,640246912,1.23965,1.788437,0.160326,1.399977,0.0005018009856414763,0.425517,17410.4,19995.2,0.03253,0.101377,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:11:15+00:00,13403.1,,25700,577380489,642613312,1.237967,1.786009,0.160359,1.398326,0.000501126417955312,0.425426,20435.6,23706.4,0.038567,0.101512,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:12:39+00:00,13487.9,,25800,579403909,644982080,1.239197,1.787784,0.160348,1.399546,0.0005004542829189893,0.426813,23856.2,27927.9,0.045435,0.101674,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:14:24+00:00,13592.8,,25900,581454728,647350720,1.23806,1.786143,0.160279,1.398339,0.00049977168917172,0.428341,19539.3,22567.3,0.036714,0.101793,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:15:57+00:00,13685.0,,26000,583467858,649703680,1.236546,1.783958,0.160303,1.396849,0.0004990997876511302,0.42691,21852.4,25541.3,0.041552,0.101948,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:17:26+00:00,13774.6,,26100,585504794,652069824,1.233136,1.77904,0.160256,1.393392,0.0004984198855317113,0.428796,22731.3,26405.1,0.042958,0.102083,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:19:20+00:00,13888.0,,26200,587709359,654445696,1.23326,1.779219,0.160375,1.393635,0.0004976810297270558,0.430245,19436.3,20946.6,0.034077,0.101974,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:20:29+00:00,13957.2,,26300,589943629,656828096,1.230168,1.774757,0.160354,1.390522,0.0004969292526794773,0.434521,32300.6,34442.1,0.056033,0.101829,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:22:17+00:00,14065.8,,26400,592194892,659206976,1.229685,1.774061,0.160335,1.39002,0.000496170638282646,0.434515,20722.8,21897.5,0.035624,0.101656,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:23:34+00:00,14142.4,,26500,594438958,661585408,1.228594,1.772486,0.160348,1.388942,0.0004954117411750244,0.43384,29295.1,31049.2,0.050513,0.101493,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:24:49+00:00,14217.1,,26600,596653461,663948736,1.230413,1.775111,0.160342,1.390755,0.0004946612740995942,0.433697,29644.2,31636.4,0.051468,0.101356,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:25:55+00:00,14283.7,,26700,598911811,666327680,1.22748,1.770879,0.160361,1.38784,0.0004938934765764178,0.436158,33911.5,35722.3,0.058115,0.101175,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:27:13+00:00,14361.1,,26800,601176858,668708544,1.228163,1.771865,0.160347,1.38851,0.0004931204237821578,0.435642,29277.1,30774.1,0.050065,0.100988,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:28:30+00:00,14438.3,,26900,603411018,671084800,1.227946,1.771551,0.160359,1.388305,0.0004923571310635992,0.435748,28938.2,30778.7,0.050073,0.100842,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:30:08+00:00,14536.2,,27000,605617371,673460224,1.227036,1.770239,0.160326,1.387362,0.0004916010578678537,0.436198,22521.6,24247.5,0.039447,0.100738,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:31:20+00:00,14608.5,,27100,607858971,675841600,1.227547,1.770976,0.160347,1.387894,0.0004908292125404541,0.435416,30997.1,32930.0,0.053573,0.10059,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:33:01+00:00,14709.6,,27200,610113050,678221248,1.224276,1.766257,0.160367,1.384643,0.0004900538929025257,0.437102,22314.3,23557.4,0.038325,0.100422,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:34:22+00:00,14790.3,,27300,612333594,680599040,1.227958,1.771569,0.160306,1.388264,0.0004892869228950601,0.435451,27512.5,29460.9,0.047929,0.100302,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:35:53+00:00,14881.0,,27400,614554994,682976704,1.228484,1.772327,0.160321,1.388805,0.0004885171131553042,0.435674,24485.4,26207.8,0.042637,0.100182,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:37:08+00:00,14956.5,,27500,616782690,685353856,1.229405,1.773657,0.160356,1.389761,0.0004877437768184304,0.434081,29496.9,31475.9,0.051207,0.100052,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:38:20+00:00,15028.5,,27600,619010607,687734208,1.227186,1.770456,0.16031,1.387497,0.0004869685338640449,0.435492,30961.8,33080.2,0.053817,0.099928,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:40:01+00:00,15129.6,,27700,621239924,690112512,1.225378,1.767847,0.160365,1.385743,0.0004861904817071349,0.436765,22051.5,23525.2,0.038272,0.099799,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:41:35+00:00,15223.7,,27800,623449184,692492032,1.22862,1.772524,0.160319,1.388939,0.00048541777651779964,0.434513,23470.7,25279.5,0.041126,0.099702,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:42:45+00:00,15293.5,,27900,625702310,694872384,1.226432,1.769368,0.160265,1.386697,0.00048462703886405624,0.437354,32287.1,34110.2,0.055493,0.099544,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:43:48+00:00,15356.6,,28000,627937071,697250176,1.227548,1.770978,0.160313,1.387861,0.00048384149034782955,0.435744,35422.6,37689.8,0.061316,0.099409,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:45:18+00:00,15446.5,,28100,630168840,699627520,1.227493,1.770899,0.160306,1.387799,0.0004830543073898162,0.435174,24807.6,26425.7,0.042991,0.09928,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:46:48+00:00,15536.4,,28200,632425607,702004480,1.227019,1.770215,0.160343,1.387362,0.00048225726355866273,0.435732,25108.6,26445.9,0.043024,0.099115,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:48:15+00:00,15623.2,,28300,634690881,704385792,1.22719,1.770461,0.160312,1.387503,0.00048145502334843705,0.436047,26102.0,27439.0,0.04464,0.098944,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:49:47+00:00,15715.8,,28400,636908482,706764480,1.227008,1.770198,0.160289,1.387296,0.000480665812963553,0.436845,23942.2,25681.4,0.04178,0.098839,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:51:01+00:00,15789.9,,28500,639138101,709145536,1.225237,1.767643,0.160285,1.385522,0.00047987410872095545,0.437758,30116.7,32162.3,0.052324,0.098721,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:53:34+00:00,15942.3,,28600,641364025,711525120,1.226718,1.76978,0.160269,1.386987,0.00047907996359428513,0.436468,14605.3,15613.5,0.025401,0.098607,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:55:07+00:00,16035.3,,28700,643613436,713910336,1.227208,1.770486,0.160327,1.387535,0.0004782754512948004,0.436164,24167.5,25626.6,0.041691,0.098467,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:57:51+00:00,16198.9,,28800,645828703,716289024,1.227903,1.771489,0.160354,1.388257,0.00047748098317262113,0.436909,13541.0,14539.9,0.023655,0.098369,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T13:59:28+00:00,16296.1,,28900,648067949,718666432,1.226505,1.769473,0.160291,1.386796,0.00047667645060018454,0.435919,23038.1,24459.6,0.039793,0.098235,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:01:05+00:00,16393.5,,29000,650302874,721044736,1.227551,1.770982,0.160286,1.387837,0.00047587224142201515,0.435684,22956.9,24429.7,0.039744,0.09811,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:02:56+00:00,16504.8,,29100,652526718,723426240,1.227933,1.771532,0.160315,1.388247,0.0004750691484088789,0.435295,19983.0,21399.7,0.034814,0.098005,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:04:50+00:00,16618.6,,29200,654699668,725798400,1.227925,1.771521,0.160318,1.388243,0.00047428308906520805,0.434707,19094.1,20844.6,0.033911,0.097959,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:06:40+00:00,16728.5,,29300,656775204,728164672,1.222585,1.763817,0.160306,1.382891,0.0004735314274929012,0.436363,18884.5,21529.8,0.035026,0.09804,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:07:44+00:00,16792.5,,29400,658924039,730532736,1.227095,1.770323,0.1603,1.387395,0.0004727500869390052,0.432858,33576.0,37001.6,0.060197,0.098023,23552,1,78.41,
